timestamp,elapsed_s,round,scan_index,sensor_row,point_in_row,logical_node,physical_row_pin,physical_column_pin,raw_voltage_v,baseline_v,delta_v,signal_0_to_1,baseline_ready,short_below_0_2v,persistent_short_ignored
2026-08-20T15:49:02.683,-0.484769,179,71,9,7,R9C4,10,7,1.798823,1.798823,0.000000,0.000000,1,0,0
2026-08-20T15:49:02.683,-0.246618,179,72,9,8,R9C5,10,2,1.785882,1.798823,-0.012941,0.000000,1,0,0
2026-08-20T15:49:02.683,-0.244692,179,73,10,1,R10C11,12,14,1.798823,1.785882,0.012941,0.000000,1,0,0
2026-08-20T15:49:02.683,-0.243790,179,74,10,2,R10C12,12,16,1.824706,1.798823,0.025882,0.000000,1,0,0
2026-08-20T15:49:02.683,-0.242784,179,75,10,3,R10C1,12,1,1.837647,1.798823,0.038824,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.240782,179,76,10,4,R10C2,12,3,1.798823,1.798823,0.000000,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.238790,179,77,10,5,R10C3,12,5,1.811765,1.798823,0.012941,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.236719,179,78,10,6,R10C4,12,7,1.811765,1.811765,0.000000,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.233706,179,79,10,7,R10C5,12,2,1.837647,1.772941,0.064706,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.232591,179,80,10,8,R10C6,12,4,1.798823,1.811765,-0.012941,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.229497,179,81,11,1,R11C12,14,16,1.798823,1.798823,0.000000,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.227720,179,82,11,2,R11C1,14,1,1.811765,1.772941,0.038823,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.226729,179,83,11,3,R11C2,14,3,0.000000,0.737647,0.000000,0.000000,1,1,1
2026-08-20T15:49:02.684,-0.222407,179,84,11,4,R11C3,14,5,1.798823,1.798823,0.000000,0.000000,1,0,0
2026-08-20T15:49:02.684,-0.220742,179,85,11,5,R11C4,14,7,1.798823,1.798823,0.000000,0.000000,1,0,0
