action_elapsed_s,N001,N002,N003,N004,N005,N006,N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017,N018
7.200000,0.462810,0.000000,0.000000,0.000000,0.565440,0.072059,0.492648,0.000000,0.000000,0.000000,0.088235,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.148056
7.250000,0.462810,0.000000,0.000000,0.000000,0.565440,0.072059,0.492648,0.000000,0.000000,0.000000,0.088235,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.143171
7.300000,0.462810,0.000000,0.000000,0.000000,0.565440,0.072059,0.492648,0.000000,0.000000,0.000000,0.088235,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138286
7.350000,0.462810,0.000000,0.000000,0.000000,0.565440,0.072059,0.492648,0.000000,0.000000,0.000000,0.088235,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.140209
7.400000,0.462810,0.000000,0.000000,0.000000,0.565440,0.072059,0.492648,0.000000,0.000000,0.000000,0.088235,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.145214
7.450000,0.462810,0.000000,0.000000,0.000000,0.565440,0.072059,0.492648,0.000000,0.000000,0.000000,0.088235,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.150219
7.500000,0.431365,0.000000,0.000000,0.000000,0.563901,0.072059,0.445787,0.000000,0.000000,0.000000,0.092851,0.907888,0.000000,0.000000,0.000000,0.000000,1.000000,0.174483
7.550000,0.362435,0.000000,0.000000,0.000000,0.560529,0.072059,0.343063,0.000000,0.000000,0.000000,0.102970,0.705967,0.000000,0.000000,0.000000,0.000000,1.000000,0.221705
7.600000,0.293505,0.000000,0.000000,0.000000,0.557156,0.072059,0.240339,0.000000,0.000000,0.000000,0.113089,0.504045,0.000000,0.000000,0.000000,0.000000,1.000000,0.268927
7.650000,0.224575,0.000000,0.000000,0.000000,0.553783,0.072059,0.137615,0.000000,0.000000,0.000000,0.123208,0.302124,0.000000,0.000000,0.000000,0.000000,1.000000,0.316150
7.700000,0.155645,0.000000,0.000000,0.000000,0.550411,0.072059,0.034891,0.000000,0.000000,0.000000,0.133327,0.100203,0.000000,0.000000,0.000000,0.000000,1.000000,0.363372
7.750000,0.132232,0.000000,0.000000,0.000000,0.552562,0.068761,0.014690,0.000000,0.000000,0.000000,0.143359,0.031619,0.000000,0.000000,0.000000,0.000000,1.000000,0.386007
7.800000,0.132232,0.000000,0.000000,0.000000,0.557556,0.063767,0.036936,0.000000,0.000000,0.000000,0.153348,0.031619,0.000000,0.000000,0.000000,0.000000,1.000000,0.395995
7.850000,0.132232,0.000000,0.000000,0.000000,0.562550,0.058773,0.059182,0.000000,0.000000,0.000000,0.163336,0.031619,0.000000,0.000000,0.000000,0.000000,1.000000,0.405983
7.900000,0.132232,0.000000,0.000000,0.000000,0.565440,0.053794,0.076237,0.000000,0.000000,0.000000,0.164940,0.031619,0.000000,0.000000,0.000000,0.000000,1.000000,0.413853
7.950000,0.132232,0.000000,0.000000,0.000000,0.565440,0.048834,0.086156,0.000000,0.000000,0.000000,0.155020,0.031619,0.000000,0.000000,0.000000,0.000000,1.000000,0.418813
8.000000,0.132232,0.000000,0.000000,0.000000,0.565440,0.043874,0.096076,0.000000,0.000000,0.000000,0.145100,0.031619,0.000000,0.000000,0.000000,0.000000,1.000000,0.423773
8.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.650000,0.000000,0.581617,0.021479,0.198347,0.000000,0.000000,0.000000,0.152940,0.047794,0.223800,0.000000,0.000000,0.000000,1.000000,0.429992,0.000000,0.000000,0.000000
8.700000,0.000000,0.581617,0.016573,0.198347,0.000000,0.000000,0.000000,0.152940,0.047794,0.238518,0.000000,0.000000,0.000000,1.000000,0.434898,0.000000,0.000000,0.000000
8.750000,0.000000,0.581617,0.011667,0.198347,0.000000,0.000000,0.000000,0.152940,0.047794,0.253237,0.000000,0.000000,0.000000,1.000000,0.439804,0.000000,0.000000,0.000000
8.800000,0.000000,0.581018,0.008552,0.198347,0.000000,0.000000,0.000000,0.151741,0.047794,0.267975,0.000000,0.000000,0.000000,1.000000,0.440522,0.000000,0.000000,0.000000
8.850000,0.000000,0.576057,0.018474,0.198347,0.000000,0.000000,0.000000,0.141820,0.047794,0.282857,0.000000,0.000000,0.000000,1.000000,0.410757,0.000000,0.000000,0.000000
8.900000,0.000000,0.571096,0.028395,0.198347,0.000000,0.000000,0.000000,0.131899,0.047794,0.297739,0.000000,0.000000,0.000000,1.000000,0.380993,0.000000,0.000000,0.000000
8.950000,0.000000,0.566135,0.038316,0.198347,0.000000,0.000000,0.000000,0.121977,0.047794,0.312622,0.000000,0.000000,0.000000,1.000000,0.351228,0.000000,0.000000,0.000000
9.000000,0.000000,0.565440,0.035523,0.198347,0.000000,0.000000,0.000000,0.112222,0.089624,0.331439,0.000000,0.000000,0.000000,1.000000,0.275947,0.000000,0.000000,0.000000
9.050000,0.000000,0.565440,0.030659,0.198347,0.000000,0.000000,0.000000,0.102493,0.138269,0.350896,0.000000,0.000000,0.000000,1.000000,0.193251,0.000000,0.000000,0.000000
9.100000,0.000000,0.565440,0.025794,0.198347,0.000000,0.000000,0.000000,0.092764,0.186914,0.370354,0.000000,0.000000,0.000000,1.000000,0.110555,0.000000,0.000000,0.000000
9.150000,0.000000,0.562768,0.026203,0.242042,0.000000,0.000000,0.000000,0.085562,0.340156,0.390103,0.000000,0.000000,0.000000,1.000000,0.072059,0.000000,0.000000,0.000000
9.200000,0.000000,0.557767,0.031203,0.323794,0.000000,0.000000,0.000000,0.080561,0.584501,0.410106,0.000000,0.000000,0.000000,1.000000,0.072059,0.000000,0.000000,0.000000
9.250000,0.000000,0.552767,0.036204,0.405546,0.000000,0.000000,0.000000,0.075560,0.828846,0.430108,0.000000,0.000000,0.000000,1.000000,0.072059,0.000000,0.000000,0.000000
9.300000,0.000000,0.551284,0.039706,0.475190,0.000000,0.000000,0.000000,0.072057,1.000000,0.447148,0.000000,0.000000,0.000000,1.000000,0.076097,0.000000,0.000000,0.000000
9.350000,0.000000,0.558026,0.039706,0.516520,0.000000,0.000000,0.000000,0.072057,1.000000,0.457260,0.000000,0.000000,0.000000,1.000000,0.089580,0.000000,0.000000,0.000000
9.400000,0.000000,0.564767,0.039706,0.557850,0.000000,0.000000,0.000000,0.072057,1.000000,0.467372,0.000000,0.000000,0.000000,1.000000,0.103063,0.000000,0.000000,0.000000
9.450000,0.000000,0.571508,0.039706,0.599180,0.000000,0.000000,0.000000,0.072057,1.000000,0.477484,0.000000,0.000000,0.000000,1.000000,0.116546,0.000000,0.000000,0.000000
9.500000,0.000000,0.578250,0.039706,0.640510,0.000000,0.000000,0.000000,0.072057,1.000000,0.487596,0.000000,0.000000,0.000000,1.000000,0.130028,0.000000,0.000000,0.000000
9.550000,0.000000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.072057,1.000000,0.500143,0.000000,0.000000,0.000000,1.000000,0.139263,0.000000,0.000000,0.000000
9.600000,0.000000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.072057,1.000000,0.515122,0.000000,0.000000,0.000000,1.000000,0.144256,0.000000,0.000000,0.000000
9.650000,0.000000,0.581617,0.039706,0.661157,0.000000,0.000000,0.000000,0.072057,1.000000,0.530101,0.000000,0.000000,0.000000,1.000000,0.149249,0.000000,0.000000,0.000000
9.700000,0.000000,0.581617,0.040999,0.655874,0.000000,0.000000,0.000000,0.072057,1.000000,0.543763,0.000000,0.000000,0.000000,1.000000,0.154234,0.000000,0.000000,0.000000
9.750000,0.000000,0.581617,0.045960,0.635597,0.000000,0.000000,0.000000,0.072057,1.000000,0.553685,0.000000,0.000000,0.000000,1.000000,0.159195,0.000000,0.000000,0.000000
9.800000,0.000000,0.581617,0.050921,0.615319,0.000000,0.000000,0.000000,0.072057,1.000000,0.563608,0.000000,0.000000,0.000000,1.000000,0.164156,0.000000,0.000000,0.000000
9.850000,0.000000,0.581617,0.055883,0.595042,0.000000,0.000000,0.000000,0.072057,1.000000,0.573530,0.000000,0.000000,0.000000,1.000000,0.169117,0.000000,0.000000,0.000000
9.900000,0.000000,0.581617,0.055883,0.574894,0.000000,0.000000,0.000000,0.072057,1.000000,0.578459,0.000000,0.000000,0.000000,1.000000,0.164188,0.000000,0.000000,0.000000
9.950000,0.000000,0.581617,0.055883,0.554746,0.000000,0.000000,0.000000,0.072057,1.000000,0.583389,0.000000,0.000000,0.000000,1.000000,0.159259,0.000000,0.000000,0.000000
10.000000,0.000000,0.581617,0.055883,0.534598,0.000000,0.000000,0.000000,0.072057,1.000000,0.588318,0.000000,0.000000,0.000000,1.000000,0.154329,0.000000,0.000000,0.000000
10.050000,0.000000,0.584524,0.052976,0.517047,0.000000,0.000000,0.000000,0.072057,1.000000,0.580987,0.000000,0.000000,0.000000,1.000000,0.150035,0.000000,0.000000,0.000000
10.100000,0.000000,0.588570,0.048931,0.500513,0.000000,0.000000,0.000000,0.072057,1.000000,0.568851,0.000000,0.000000,0.000000,1.000000,0.145989,0.000000,0.000000,0.000000
10.150000,0.000000,0.592615,0.044886,0.483979,0.000000,0.000000,0.000000,0.072057,1.000000,0.556716,0.000000,0.000000,0.000000,1.000000,0.141944,0.000000,0.000000,0.000000
10.200000,0.000000,0.596661,0.040840,0.467445,0.000000,0.000000,0.000000,0.072057,1.000000,0.544580,0.000000,0.000000,0.000000,1.000000,0.137898,0.000000,0.000000,0.000000
10.250000,0.000000,0.586947,0.036090,0.379081,0.000000,0.000000,0.000000,0.072057,0.776469,0.420208,0.000000,0.000000,0.000000,1.000000,0.201851,0.000000,0.000000,0.000000
10.300000,0.000000,0.571873,0.031066,0.262732,0.000000,0.000000,0.000000,0.072057,0.465854,0.252110,0.000000,0.000000,0.000000,1.000000,0.292295,0.000000,0.000000,0.000000
10.350000,0.000000,0.556799,0.026041,0.146384,0.000000,0.000000,0.000000,0.072057,0.155239,0.084012,0.000000,0.000000,0.000000,1.000000,0.382739,0.000000,0.000000,0.000000
10.400000,0.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.081924,0.002354,0.000000,0.000000,0.000000,0.000000,1.000000,0.432874,0.000000,0.000000,0.000000
10.450000,0.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.101647,0.007061,0.000000,0.000000,0.000000,0.000000,1.000000,0.442736,0.000000,0.000000,0.000000
10.500000,0.000000,0.549265,0.023530,0.088235,0.000000,0.000000,0.000000,0.121371,0.011768,0.000000,0.000000,0.000000,0.000000,1.000000,0.452598,0.000000,0.000000,0.000000
10.550000,0.000000,0.549265,0.024627,0.088235,0.000000,0.000000,0.000000,0.137860,0.015441,0.000000,0.000000,0.000000,0.000000,1.000000,0.461390,0.000000,0.000000,0.000000
10.600000,0.000000,0.549265,0.029620,0.088235,0.000000,0.000000,0.000000,0.142854,0.015441,0.000000,0.000000,0.000000,0.000000,1.000000,0.466384,0.000000,0.000000,0.000000
10.650000,0.000000,0.549265,0.034614,0.088235,0.000000,0.000000,0.000000,0.147848,0.015441,0.000000,0.000000,0.000000,0.000000,1.000000,0.471378,0.000000,0.000000,0.000000
10.700000,0.000000,0.549265,0.039607,0.088235,0.000000,0.000000,0.000000,0.152841,0.015441,0.000000,0.000000,0.000000,0.000000,1.000000,0.476371,0.000000,0.000000,0.000000
10.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
