frame,elapsed_s,scan_index,raw_voltage_v,signal_0_to_1
2,1.193731,92,1.785882,0.0
2,1.193731,93,0.0,0.0
2,1.193731,94,0.0,0.0
2,1.193731,95,0.0,0.0
2,1.193731,96,1.785882,0.0
3,1.7937750000000001,1,1.785882,0.0
3,1.7937750000000001,2,0.0,0.0
3,1.7937750000000001,3,0.0,0.0
3,1.7937750000000001,4,1.811765,0.0
3,1.7937750000000001,5,0.0,0.0
3,1.7937750000000001,6,0.0,0.0
3,1.7937750000000001,7,0.0,0.0
3,1.7937750000000001,8,1.798823,0.0
3,1.7937750000000001,9,2.251765,0.0
3,1.7937750000000001,10,0.0,0.0
3,1.7937750000000001,11,0.0,0.0
3,1.7937750000000001,12,2.251765,0.0
3,1.7937750000000001,13,0.0,0.0
3,1.7937750000000001,14,0.0,0.0
3,1.7937750000000001,15,0.0,0.0
3,1.7937750000000001,16,2.2,0.0
3,1.7937750000000001,17,1.785882,0.0
3,1.7937750000000001,18,0.0,0.0
3,1.7937750000000001,19,0.0,0.0
3,1.7937750000000001,20,1.785882,0.0
3,1.7937750000000001,21,0.0,0.0
3,1.7937750000000001,22,0.0,0.0
3,1.7937750000000001,23,0.0,0.0
3,1.7937750000000001,24,1.837647,0.0
3,1.7937750000000001,25,0.0,0.0
3,1.7937750000000001,26,0.0,0.0
3,1.7937750000000001,27,0.0,0.0
3,1.7937750000000001,28,0.0,0.0
3,1.7937750000000001,29,0.0,0.0
3,1.7937750000000001,30,0.0,0.0
3,1.7937750000000001,31,0.0,0.0
3,1.7937750000000001,32,0.0,0.0
3,1.7937750000000001,33,1.824706,0.0
3,1.7937750000000001,34,0.0,0.0
3,1.7937750000000001,35,0.0,0.0
3,1.7937750000000001,36,1.785882,0.0
3,1.7937750000000001,37,0.0,0.0
3,1.7937750000000001,38,0.0,0.0
3,1.7937750000000001,39,0.0,0.0
3,1.7937750000000001,40,1.824706,0.0
3,1.7937750000000001,41,1.798823,0.0
3,1.7937750000000001,42,0.0,0.0
3,1.7937750000000001,43,0.0,0.0
3,1.7937750000000001,44,1.824706,0.0
3,1.7937750000000001,45,0.0,0.0
3,1.7937750000000001,46,0.0,0.0
3,1.7937750000000001,47,0.0,0.0
3,1.7937750000000001,48,1.837647,0.0
3,1.7937750000000001,49,1.643529,0.0
3,1.7937750000000001,50,0.0,0.0
3,1.7937750000000001,51,0.0,0.0
3,1.7937750000000001,52,1.785882,0.0
3,1.7937750000000001,53,0.0,0.0
3,1.7937750000000001,54,0.0,0.0
3,1.7937750000000001,55,0.0,0.0
3,1.7937750000000001,56,1.604706,0.0
3,1.7937750000000001,57,1.772941,0.0
3,1.7937750000000001,58,0.0,0.0
3,1.7937750000000001,59,0.0,0.0
3,1.7937750000000001,60,1.811765,0.0
3,1.7937750000000001,61,0.0,0.0
3,1.7937750000000001,62,0.0,0.0
3,1.7937750000000001,63,0.0,0.0
3,1.7937750000000001,64,1.811765,0.0
3,1.7937750000000001,65,1.449412,0.142857
3,1.7937750000000001,66,0.0,0.0
3,1.7937750000000001,67,0.0,0.0
3,1.7937750000000001,68,1.811765,0.0
3,1.7937750000000001,69,0.0,0.0
3,1.7937750000000001,70,0.0,0.0
3,1.7937750000000001,71,0.0,0.0
3,1.7937750000000001,72,1.785882,0.0
3,1.7937750000000001,73,0.0,0.0
3,1.7937750000000001,74,0.0,0.0
3,1.7937750000000001,75,0.0,0.0
3,1.7937750000000001,76,0.0,0.0
3,1.7937750000000001,77,0.0,0.0
3,1.7937750000000001,78,0.0,0.0
3,1.7937750000000001,79,0.0,0.0
3,1.7937750000000001,80,0.0,0.0
3,1.7937750000000001,81,1.798823,0.0
3,1.7937750000000001,82,0.0,0.0
3,1.7937750000000001,83,0.0,0.0
3,1.7937750000000001,84,1.785882,0.0
3,1.7937750000000001,85,0.0,0.0
3,1.7937750000000001,86,0.0,0.0
3,1.7937750000000001,87,0.0,0.0
3,1.7937750000000001,88,1.785882,0.0
3,1.7937750000000001,89,1.785882,0.0
3,1.7937750000000001,90,0.0,0.0
3,1.7937750000000001,91,0.0,0.0
3,1.7937750000000001,92,1.785882,0.0
3,1.7937750000000001,93,0.0,0.0
3,1.7937750000000001,94,0.0,0.0
3,1.7937750000000001,95,0.0,0.0
3,1.7937750000000001,96,1.798823,0.0
4,2.392672,1,1.785882,0.0
4,2.392672,2,0.0,0.0
4,2.392672,3,0.0,0.0
4,2.392672,4,1.824706,0.0
4,2.392672,5,0.0,0.0
4,2.392672,6,0.0,0.0
4,2.392672,7,0.0,0.0
4,2.392672,8,1.488235,0.047619
4,2.392672,9,1.785882,0.149463
4,2.392672,10,0.0,0.0
4,2.392672,11,0.0,0.0
4,2.392672,12,1.798823,0.0
4,2.392672,13,0.0,0.0
4,2.392672,14,0.0,0.0
4,2.392672,15,0.0,0.0
4,2.392672,16,1.785882,0.04331
4,2.392672,17,1.798823,0.0
4,2.392672,18,0.0,0.0
4,2.392672,19,0.0,0.0
4,2.392672,20,1.798823,0.0
4,2.392672,21,0.0,0.0
4,2.392672,22,0.0,0.0
4,2.392672,23,0.0,0.0
4,2.392672,24,1.824706,0.0
4,2.392672,25,0.0,0.0
4,2.392672,26,0.0,0.0
4,2.392672,27,0.0,0.0
4,2.392672,28,0.0,0.0
4,2.392672,29,0.0,0.0
4,2.392672,30,0.0,0.0
4,2.392672,31,0.0,0.0
4,2.392672,32,0.0,0.0
4,2.392672,33,1.824706,0.0
4,2.392672,34,0.0,0.0
4,2.392672,35,0.0,0.0
4,2.392672,36,1.811765,0.0
4,2.392672,37,0.0,0.0
4,2.392672,38,0.0,0.0
4,2.392672,39,0.0,0.0
4,2.392672,40,1.837647,0.0
4,2.392672,41,1.785882,0.0
4,2.392672,42,0.0,0.0
4,2.392672,43,0.0,0.0
4,2.392672,44,1.824706,0.0
4,2.392672,45,0.0,0.0
4,2.392672,46,0.0,0.0
4,2.392672,47,0.0,0.0
4,2.392672,48,1.798823,0.0
4,2.392672,49,1.721177,0.0
4,2.392672,50,0.0,0.0
4,2.392672,51,0.0,0.0
4,2.392672,52,1.785882,0.0
4,2.392672,53,0.0,0.0
4,2.392672,54,0.0,0.0
4,2.392672,55,0.0,0.0
4,2.392672,56,1.695294,0.0
4,2.392672,57,1.785882,0.0
4,2.392672,58,0.0,0.0
4,2.392672,59,0.0,0.0
4,2.392672,60,1.798823,0.0
4,2.392672,61,0.0,0.0
4,2.392672,62,0.0,0.0
4,2.392672,63,0.0,0.0
4,2.392672,64,1.824706,0.0
4,2.392672,65,1.565882,0.0
4,2.392672,66,0.0,0.0
4,2.392672,67,0.0,0.0
4,2.392672,68,1.811765,0.0
4,2.392672,69,0.0,0.0
4,2.392672,70,0.0,0.0
4,2.392672,71,0.0,0.0
4,2.392672,72,1.785882,0.0
4,2.392672,73,0.0,0.0
4,2.392672,74,0.0,0.0
4,2.392672,75,0.0,0.0
4,2.392672,76,0.0,0.0
4,2.392672,77,0.0,0.0
4,2.392672,78,0.0,0.0
4,2.392672,79,0.0,0.0
4,2.392672,80,0.0,0.0
4,2.392672,81,1.811765,0.0
4,2.392672,82,0.0,0.0
4,2.392672,83,0.0,0.0
4,2.392672,84,1.824706,0.0
4,2.392672,85,0.0,0.0
4,2.392672,86,0.0,0.0
4,2.392672,87,0.0,0.0
4,2.392672,88,1.850588,0.0
4,2.392672,89,1.785882,0.0
4,2.392672,90,0.0,0.0
4,2.392672,91,0.0,0.0
4,2.392672,92,1.850588,0.0
4,2.392672,93,0.0,0.0
4,2.392672,94,0.0,0.0
4,2.392672,95,0.0,0.0
4,2.392672,96,1.824706,0.0
5,2.995054,1,1.798823,0.0
5,2.995054,2,0.0,0.0
5,2.995054,3,0.0,0.0
5,2.995054,4,1.785882,0.0
5,2.995054,5,0.0,0.0
5,2.995054,6,0.0,0.0
5,2.995054,7,0.0,0.0
5,2.995054,8,1.798823,0.0
5,2.995054,9,2.083529,0.0
5,2.995054,10,0.0,0.0
5,2.995054,11,0.0,0.0
5,2.995054,12,1.811765,0.0
5,2.995054,13,0.0,0.0
5,2.995054,14,0.0,0.0
5,2.995054,15,0.0,0.0
5,2.995054,16,1.785882,0.04331
5,2.995054,17,1.798823,0.0
5,2.995054,18,0.0,0.0
5,2.995054,19,0.0,0.0
5,2.995054,20,1.824706,0.0
5,2.995054,21,0.0,0.0
5,2.995054,22,0.0,0.0
5,2.995054,23,0.0,0.0
5,2.995054,24,1.798823,0.0
5,2.995054,25,0.0,0.0
5,2.995054,26,0.0,0.0
5,2.995054,27,0.0,0.0
5,2.995054,28,0.0,0.0
5,2.995054,29,0.0,0.0
5,2.995054,30,0.0,0.0
5,2.995054,31,0.0,0.0
5,2.995054,32,0.0,0.0
5,2.995054,33,1.798823,0.0
5,2.995054,34,0.0,0.0
5,2.995054,35,0.0,0.0
5,2.995054,36,1.811765,0.0
5,2.995054,37,0.0,0.0
5,2.995054,38,0.0,0.0
5,2.995054,39,0.0,0.0
5,2.995054,40,1.837647,0.0
5,2.995054,41,1.785882,0.0
5,2.995054,42,0.0,0.0
5,2.995054,43,0.0,0.0
5,2.995054,44,1.824706,0.0
5,2.995054,45,0.0,0.0
5,2.995054,46,0.0,0.0
5,2.995054,47,0.0,0.0
5,2.995054,48,1.824706,0.0
5,2.995054,49,1.785882,0.0
5,2.995054,50,0.0,0.0
5,2.995054,51,0.0,0.0
5,2.995054,52,1.811765,0.0
5,2.995054,53,0.0,0.0
5,2.995054,54,0.0,0.0
5,2.995054,55,0.0,0.0
5,2.995054,56,1.734118,0.0
5,2.995054,57,1.811765,0.0
5,2.995054,58,0.0,0.0
5,2.995054,59,0.0,0.0
5,2.995054,60,1.811765,0.0
5,2.995054,61,0.0,0.0
5,2.995054,62,0.0,0.0
5,2.995054,63,0.0,0.0
5,2.995054,64,1.811765,0.0
5,2.995054,65,2.187059,0.0
5,2.995054,66,0.0,0.0
5,2.995054,67,0.0,0.0
5,2.995054,68,2.225882,0.0
5,2.995054,69,0.0,0.0
5,2.995054,70,0.0,0.0
5,2.995054,71,0.0,0.0
5,2.995054,72,2.212941,0.0
5,2.995054,73,0.0,0.0
5,2.995054,74,0.0,0.0
5,2.995054,75,0.0,0.0
5,2.995054,76,0.0,0.0
5,2.995054,77,0.0,0.0
5,2.995054,78,0.0,0.0
5,2.995054,79,0.0,0.0
5,2.995054,80,0.0,0.0
5,2.995054,81,1.824706,0.0
5,2.995054,82,0.0,0.0
5,2.995054,83,0.0,0.0
5,2.995054,84,1.850588,0.0
5,2.995054,85,0.0,0.0
5,2.995054,86,0.0,0.0
5,2.995054,87,0.0,0.0
5,2.995054,88,1.798823,0.0
5,2.995054,89,1.785882,0.0
5,2.995054,90,0.0,0.0
5,2.995054,91,0.0,0.0
5,2.995054,92,1.824706,0.0
5,2.995054,93,0.0,0.0
5,2.995054,94,0.0,0.0
5,2.995054,95,0.0,0.0
5,2.995054,96,1.824706,0.0
6,3.593818,1,2.264706,0.0
6,3.593818,2,0.0,0.0
6,3.593818,3,0.0,0.0
6,3.593818,4,2.277647,0.0
6,3.593818,5,0.0,0.0
6,3.593818,6,0.0,0.0
6,3.593818,7,0.0,0.0
6,3.593818,8,2.795294,0.0
6,3.593818,9,1.772941,0.165978
6,3.593818,10,0.0,0.0
6,3.593818,11,0.0,0.0
6,3.593818,12,1.785882,0.0
6,3.593818,13,0.0,0.0
6,3.593818,14,0.0,0.0
6,3.593818,15,0.0,0.0
6,3.593818,16,1.785882,0.04331
6,3.593818,17,1.798823,0.0
6,3.593818,18,0.0,0.0
6,3.593818,19,0.0,0.0
6,3.593818,20,1.798823,0.0
6,3.593818,21,0.0,0.0
6,3.593818,22,0.0,0.0
6,3.593818,23,0.0,0.0
6,3.593818,24,1.837647,0.0
6,3.593818,25,0.0,0.0
6,3.593818,26,0.0,0.0
6,3.593818,27,0.0,0.0
6,3.593818,28,0.0,0.0
6,3.593818,29,0.0,0.0
6,3.593818,30,0.0,0.0
6,3.593818,31,0.0,0.0
6,3.593818,32,0.0,0.0
6,3.593818,33,1.824706,0.0
6,3.593818,34,0.0,0.0
6,3.593818,35,0.0,0.0
6,3.593818,36,1.798823,0.0
6,3.593818,37,0.0,0.0
6,3.593818,38,0.0,0.0
6,3.593818,39,0.0,0.0
6,3.593818,40,1.824706,0.0
6,3.593818,41,1.785882,0.0
6,3.593818,42,0.0,0.0
6,3.593818,43,0.0,0.0
6,3.593818,44,1.824706,0.0
6,3.593818,45,0.0,0.0
6,3.593818,46,0.0,0.0
6,3.593818,47,0.0,0.0
6,3.593818,48,1.811765,0.0
6,3.593818,49,1.747059,0.0
6,3.593818,50,0.0,0.0
6,3.593818,51,0.0,0.0
6,3.593818,52,1.785882,0.0
6,3.593818,53,0.0,0.0
6,3.593818,54,0.0,0.0
6,3.593818,55,0.0,0.0
6,3.593818,56,1.734118,0.0
6,3.593818,57,1.811765,0.0
6,3.593818,58,0.0,0.0
6,3.593818,59,0.0,0.0
6,3.593818,60,1.811765,0.0
6,3.593818,61,0.0,0.0
6,3.593818,62,0.0,0.0
6,3.593818,63,0.0,0.0
6,3.593818,64,1.824706,0.0
6,3.593818,65,2.342353,0.0
6,3.593818,66,0.0,0.0
6,3.593818,67,0.0,0.0
6,3.593818,68,2.148235,0.0
6,3.593818,69,0.0,0.0
6,3.593818,70,0.0,0.0
6,3.593818,71,0.0,0.0
6,3.593818,72,2.264706,0.0
6,3.593818,73,0.0,0.0
6,3.593818,74,0.0,0.0
6,3.593818,75,0.0,0.0
6,3.593818,76,0.0,0.0
6,3.593818,77,0.0,0.0
6,3.593818,78,0.0,0.0
6,3.593818,79,0.0,0.0
6,3.593818,80,0.0,0.0
6,3.593818,81,1.798823,0.0
6,3.593818,82,0.0,0.0
6,3.593818,83,0.0,0.0
6,3.593818,84,1.785882,0.0
6,3.593818,85,0.0,0.0
6,3.593818,86,0.0,0.0
6,3.593818,87,0.0,0.0
6,3.593818,88,1.785882,0.0
6,3.593818,89,1.798823,0.0
6,3.593818,90,0.0,0.0
6,3.593818,91,0.0,0.0
6,3.593818,92,1.798823,0.0
6,3.593818,93,0.0,0.0
6,3.593818,94,0.0,0.0
6,3.593818,95,0.0,0.0
6,3.593818,96,1.824706,0.0
7,4.193853,1,2.251765,0.0
7,4.193853,2,0.0,0.0
7,4.193853,3,0.0,0.0
7,4.193853,4,2.251765,0.0
7,4.193853,5,0.0,0.0
7,4.193853,6,0.0,0.0
7,4.193853,7,0.0,0.0
7,4.193853,8,2.355294,0.0
7,4.193853,9,1.785882,0.149463
7,4.193853,10,0.0,0.0
7,4.193853,11,0.0,0.0
7,4.193853,12,1.798823,0.0
7,4.193853,13,0.0,0.0
7,4.193853,14,0.0,0.0
7,4.193853,15,0.0,0.0
7,4.193853,16,1.785882,0.04331
7,4.193853,17,1.785882,0.0
7,4.193853,18,0.0,0.0
7,4.193853,19,0.0,0.0
7,4.193853,20,1.785882,0.0
7,4.193853,21,0.0,0.0
7,4.193853,22,0.0,0.0
7,4.193853,23,0.0,0.0
7,4.193853,24,1.811765,0.0
7,4.193853,25,0.0,0.0
7,4.193853,26,0.0,0.0
7,4.193853,27,0.0,0.0
7,4.193853,28,0.0,0.0
7,4.193853,29,0.0,0.0
7,4.193853,30,0.0,0.0
7,4.193853,31,0.0,0.0
7,4.193853,32,0.0,0.0
7,4.193853,33,1.785882,0.0
7,4.193853,34,0.0,0.0
7,4.193853,35,0.0,0.0
7,4.193853,36,1.837647,0.0
7,4.193853,37,0.0,0.0
7,4.193853,38,0.0,0.0
7,4.193853,39,0.0,0.0
7,4.193853,40,1.824706,0.0
7,4.193853,41,1.785882,0.0
7,4.193853,42,0.0,0.0
7,4.193853,43,0.0,0.0
7,4.193853,44,1.824706,0.0
7,4.193853,45,0.0,0.0
7,4.193853,46,0.0,0.0
7,4.193853,47,0.0,0.0
7,4.193853,48,1.798823,0.0
7,4.193853,49,2.834118,0.0
7,4.193853,50,0.0,0.0
7,4.193853,51,0.0,0.0
7,4.193853,52,2.730588,0.0
7,4.193853,53,0.0,0.0
7,4.193853,54,0.0,0.0
7,4.193853,55,0.0,0.0
7,4.193853,56,2.743529,0.0
7,4.193853,57,1.785882,0.0
7,4.193853,58,0.0,0.0
7,4.193853,59,0.0,0.0
7,4.193853,60,1.798823,0.0
7,4.193853,61,0.0,0.0
7,4.193853,62,0.0,0.0
7,4.193853,63,0.0,0.0
7,4.193853,64,1.824706,0.0
7,4.193853,65,2.588235,0.0
7,4.193853,66,0.0,0.0
7,4.193853,67,0.0,0.0
7,4.193853,68,1.824706,0.0
7,4.193853,69,0.0,0.0
7,4.193853,70,0.0,0.0
7,4.193853,71,0.0,0.0
7,4.193853,72,1.798823,0.0
7,4.193853,73,0.0,0.0
7,4.193853,74,0.0,0.0
7,4.193853,75,0.0,0.0
7,4.193853,76,0.0,0.0
7,4.193853,77,0.0,0.0
7,4.193853,78,0.0,0.0
7,4.193853,79,0.0,0.0
7,4.193853,80,0.0,0.0
7,4.193853,81,1.850588,0.0
7,4.193853,82,0.0,0.0
7,4.193853,83,0.0,0.0
7,4.193853,84,1.798823,0.0
7,4.193853,85,0.0,0.0
7,4.193853,86,0.0,0.0
7,4.193853,87,0.0,0.0
7,4.193853,88,1.785882,0.0
7,4.193853,89,1.798823,0.0
7,4.193853,90,0.0,0.0
7,4.193853,91,0.0,0.0
7,4.193853,92,1.785882,0.0
7,4.193853,93,0.0,0.0
